,EAST,WEST,NORTH,COAST
1991,1285.180444,1051.980686,863.482619,10511.067027
1992,1252.762605,951.877871,834.410712,10170.461842
1993,1257.812111,941.013114,818.859796,9979.234052
1994,1293.449687,943.662358,816.545079,9939.06414
1995,1347.38145,963.277332,827.584505,10007.729821
1996,1414.04135,999.89282,857.322611,10243.22938
1997,1540.799379,1066.278327,920.686859,10823.867261
1998,1738.705588,1184.369477,1016.984439,11705.309156
1999,1825.065118,1249.979788,1074.455813,12132.565626
2000,1753.332455,1219.423818,1056.356244,12041.148639
2001,1654.231595,1167.499776,1018.688175,11945.782869
2002,1553.714014,1126.964662,992.821236,11846.940162
2003,1485.999177,1087.110091,951.862335,11806.761429
2004,1444.383936,1073.943138,924.059223,11803.403698
2005,1435.176295,1087.610993,915.77221,12007.405924
2006,1453.829149,1107.033025,921.037544,12210.051253
2007,1464.864935,1127.318899,921.255696,12472.24246
2008,1490.625051,1149.911936,939.498423,12712.213979
2009,1489.855925,1182.151126,944.107834,12855.378124
2010,1504.929736,1191.336624,941.214315,12622.589142
2011,1486.143041,1166.499486,933.913823,12286.11559
2012,1472.674784,1142.580773,949.773426,12107.181273
2013,1432.572747,1097.574128,922.618308,11715.914554
2014,1351.909801,1042.281356,871.748372,11240.757659
2015,1258.471677,983.006165,823.640231,10696.099234
2016,1174.45099,933.589191,793.067115,10246.804977
2017,1147.80866,894.415803,766.381244,9911.077849
2018,1125.577441,877.629438,753.44651,9668.291805
2019,1056.048977,869.677396,750.72715,9546.615987
2020,1061.420708,876.028317,766.407697,9507.138552
2021,1146.689261,892.163997,791.285548,9631.57915
2022,1233.849843,926.221255,831.97939,9934.531868
2023,1312.886698,984.166821,874.74039,10218.356452
2024,1389.995796,1018.857406,895.680066,10525.096632
2025,1390.947052,1032.172545,897.418067,10915.505081
2026,1361.923196,1031.8148,874.617246,11233.178505
2027,1338.362943,1033.229025,866.296106,11516.410322
2028,1336.400933,1036.54293,859.054856,11771.590872
2029,1364.300802,1066.069597,850.758504,12098.80124
2030,1413.590774,1107.578853,855.933567,12489.095645
2031,1474.369306,1156.929839,878.938794,12899.05881
2032,1474.8803,1207.830974,903.984073,13241.355885
2033,1548.83181,1243.173499,933.759629,13316.523952
2034,1558.715263,1252.559741,937.30381,13039.773668
2035,1494.998695,1226.00874,915.511467,12469.369043
2036,1508.052014,1197.082032,921.499199,12301.569769
2037,1434.778674,1139.719575,890.104317,11913.7705
2038,1324.848467,1081.233011,851.852897,11494.382515
2039,1256.061506,1015.322406,804.46699,11002.264923
2040,1154.996865,961.503135,770.426718,10486.125703
2041,1083.511871,928.966158,738.135627,10060.286258
2042,1081.108512,909.487099,723.63659,9788.869111
2043,1039.378884,897.226619,722.796957,9666.291329
2044,1058.858063,902.43734,728.716248,9620.589614
2045,1080.060353,915.802213,742.683479,9677.420118
2046,1111.413352,932.236318,768.653917,9788.319791
2047,1174.00138,953.855581,795.41302,9839.952613
2048,1248.64331,973.471941,819.573295,10215.48477
2049,1292.895059,1004.445164,835.919198,10765.865198
2050,1302.272992,1010.61689,840.495008,11281.640869
2051,1348.28835,1022.005896,851.955841,11680.022392
2052,1401.788929,1055.431023,865.963629,12118.565044
2053,1461.17812,1097.360569,878.372571,12533.629883
2054,1503.339715,1151.312492,909.41977,12995.644809
2055,1569.013387,1204.615038,946.995694,13424.727568
2056,1631.014784,1253.859578,989.480929,13691.886712
2057,1681.200795,1290.009891,1024.889056,13784.631079
2058,1676.575156,1297.024126,1027.984577,13519.376802
2059,1647.636439,1266.752987,1013.080855,13091.957479
2060,1614.111269,1247.120199,1021.509145,13026.635117
2061,1516.10373,1197.851141,989.734929,12594.194481
2062,1428.288118,1125.692172,911.141907,11880.799298
2063,1297.203095,1046.904199,836.462642,11067.011604
2064,1178.490972,979.297239,782.346461,10622.954559
2065,1128.381666,937.588301,748.59547,10225.608096
2066,1081.548988,921.733089,732.491033,10025.56366
2067,1066.454657,904.665176,736.364442,9942.272755
2068,1070.282084,903.379955,742.364802,10046.822579
2069,1131.970933,929.770603,785.658743,10442.486886
2070,1299.293672,999.499773,865.347681,11043.872836
2071,1349.870225,1033.382254,907.832756,11189.910617
2072,1371.135187,1025.619496,914.211083,11331.673269
2073,1404.982526,1044.372919,927.394664,11814.65649
2074,1467.110021,1064.237192,939.437196,12405.40707
2075,1486.496623,1088.541106,941.877541,12776.535468
2076,1532.334207,1119.363749,951.613985,13077.071167
2077,1548.674596,1177.823924,972.968603,13512.834655
2078,1631.469495,1234.217165,1006.803999,13805.198985
2079,1706.707908,1286.292852,1049.714075,14228.768202
2080,1750.009951,1337.118133,1080.938585,14447.733465
2081,1771.164179,1350.453395,1081.491994,14357.813175
2082,1726.626878,1339.041092,1075.241085,13862.701526
2083,1683.210942,1306.048172,1068.851964,13442.050026
2084,1719.971604,1300.647703,1072.944646,13330.902457
2085,1621.785658,1256.305674,1040.645988,12925.03478
2086,1502.820829,1175.9255,978.361665,12194.978236
2087,1362.232129,1094.172696,900.48025,11476.896671
2088,1271.783085,1037.627427,845.23183,10886.105804
2089,1210.355333,996.247198,813.71047,10588.960765
2090,1156.792012,970.611195,783.652268,10403.56422
2091,1136.770439,946.610997,773.953104,10321.635559
2092,1151.969989,944.299391,776.438234,10427.965322
2093,1235.035199,969.106686,814.181666,10911.091961
2094,1381.592149,1029.042802,885.335359,11597.666764
2095,1419.964984,1070.824218,925.398106,11841.52349
2096,1442.814118,1068.368911,937.518333,12014.141616
2097,1487.465843,1086.610638,950.987863,12369.076813
2098,1515.971261,1105.584506,973.135678,12881.101167
2099,1566.675162,1131.421007,991.37555,13383.119356
2100,1583.885573,1160.787332,1013.900202,13786.899162
2101,1627.944035,1190.735268,1035.996227,14162.093648
2102,1649.478886,1216.033741,1051.562183,14437.083942
2103,1631.096847,1245.561508,1069.06662,14542.868455
2104,1652.424055,1299.077514,1087.742771,14391.461756
2105,1638.711593,1301.338914,1087.630906,14067.507688
2106,1628.508574,1291.177094,1077.525433,13339.323573
2107,1666.033392,1268.607589,1059.033398,13260.805702
2108,1732.458515,1277.332757,1074.754111,13363.951556
2109,1670.910236,1239.860545,1027.401869,13124.077597
2110,1555.57812,1149.280554,954.692998,12581.327193
2111,1473.382713,1037.870506,878.520215,11909.31195
2112,1368.877136,975.377831,827.730256,11338.678907
2113,1307.697605,935.002964,793.517888,10966.307252
2114,1282.599128,931.023303,777.374622,10835.744974
2115,1257.187738,925.566567,767.19545,10808.811053
2116,1261.689019,917.565748,760.970712,10983.365273
2117,1317.936121,948.753572,793.050267,11455.29481
2118,1403.776093,1019.955739,862.504154,12087.512781
2119,1427.784234,1048.966556,908.268882,12387.756478
2120,1387.818718,1049.27808,925.844315,12522.411026
2121,1421.720931,1062.119404,937.387827,12630.236351
2122,1440.807036,1063.997025,946.127165,12545.521077
2123,1406.474727,1065.445746,943.719531,12474.257942
2124,1485.480873,1063.332922,947.067746,12728.643254
2125,1498.210088,1072.209093,936.165005,13170.712231
2126,1528.359546,1074.326145,924.731384,13647.525599
2127,1512.921616,1080.513688,912.67938,14019.540477
2128,1530.525952,1098.779634,910.759585,14264.134198
2129,1523.309574,1107.077931,911.597516,14243.585377
2130,1498.593107,1107.436095,913.478375,13729.436104
2131,1484.52018,1097.190143,922.326064,13177.789824
2132,1521.070617,1139.247556,958.831047,12990.893618
2133,1467.366208,1102.996184,942.837572,12484.640628
2134,1367.210781,1039.2263,890.560249,11699.088989
2135,1257.255308,975.453513,837.851959,10865.656054
2136,1208.236485,938.983461,815.143803,10134.578951
2137,1174.379625,916.109123,803.809771,9751.531185
2138,1162.836541,912.288174,799.718274,9482.08892
2139,1180.519046,909.441629,800.221982,9403.212091
2140,1232.60373,922.856056,819.275335,9530.511961
2141,1334.247892,965.215077,869.116367,10019.070823
2142,1538.119016,1057.671975,964.466245,10792.684137
2143,1608.207379,1110.302982,1014.418571,11032.488328
2144,1605.160186,1093.989739,1006.507709,11140.523742
2145,1562.326778,1090.063484,991.026721,11334.897825
2146,1484.985019,1066.025437,959.893722,11468.923982
2147,1464.035448,1048.76919,933.111272,11605.443859
2148,1421.16182,1045.800144,911.576418,11681.059321
2149,1403.508431,1053.438121,897.944976,11934.167694
2150,1363.060274,1072.942194,881.969863,12197.378522
2151,1370.48118,1079.369,876.453382,12476.36064
2152,1410.239249,1099.682919,878.360544,12778.293482
2153,1428.736587,1120.469231,881.042622,12921.461099
2154,1429.153036,1131.251877,891.393542,12611.156224
2155,1463.492797,1158.770571,912.197404,12299.596723
2156,1510.440224,1169.388716,950.531667,12189.630865
2157,1463.468936,1140.190482,930.41388,11796.747267
2158,1373.725416,1056.56061,875.751578,11130.010929
2159,1277.482347,977.812092,825.78052,10443.095408
2160,1211.037394,923.019385,808.264346,9862.475792
2161,1179.050778,903.694002,793.70083,9612.749811
2162,1158.99517,888.853648,790.110456,9448.757736
2163,1190.735774,889.459925,798.451903,9408.849733
2164,1243.998197,891.935212,820.31574,9531.401542
2165,1346.680081,927.972293,867.185958,9976.611596
2166,1444.431625,1007.948169,954.558115,10568.26647
2167,1566.356617,1046.328301,993.814845,10811.449721
2168,1561.851253,1043.548578,983.196876,11028.000894
2169,1523.707373,1039.966139,972.96251,11320.111998
2170,1476.325385,1048.888247,949.56717,11648.090735
2171,1432.237674,1066.019351,923.651446,11837.176688
2172,1414.448272,1071.734494,909.760956,12010.628905
2173,1411.341453,1094.971854,908.513953,12283.648815
2174,1392.34952,1117.184529,910.843147,12525.288032
2175,1435.579212,1142.773542,916.495254,12839.512939
2176,1392.685046,1184.020725,925.308783,13068.355783
2177,1432.277176,1215.7206,916.471297,13048.601849
2178,1430.206293,1204.195818,906.237741,12600.193991
2179,1437.954754,1171.383158,896.010509,12175.560335
2180,1438.648895,1159.743317,909.46965,12070.047306
2181,1405.357833,1127.264197,894.587152,11722.802476
2182,1317.476186,1065.957217,852.005005,11197.254924
2183,1231.114666,1002.443799,809.20771,10622.822959
2184,1101.010128,942.533298,765.842876,10113.515987
2185,1083.622292,904.143879,739.495544,9762.586103
2186,1025.410207,884.18039,730.735393,9555.240015
2187,1052.326877,866.873209,724.661906,9462.404868
2188,992.486128,856.665851,728.073752,9488.054248
2189,1059.266265,865.624109,751.286441,9628.524926
2190,1144.780095,896.77441,787.042966,9875.520092
2191,1182.801089,935.265947,821.647083,10070.155062
2192,1260.552197,974.193242,844.921594,10336.204484
2193,1259.897448,995.222903,853.675173,10738.402276
2194,1284.436612,1014.391235,849.040389,11171.278043
2195,1339.027251,1036.520254,839.650563,11550.112659
2196,1343.493069,1055.935414,828.722737,11848.538477
2197,1336.985503,1086.698093,823.168758,12215.463281
2198,1430.205327,1128.91074,827.498529,12664.796446
2199,1497.999629,1178.907206,845.672134,13265.592718
2200,1551.960176,1215.678468,870.039046,13776.427819
2201,1569.965938,1234.377256,895.29191,13985.164482
2202,1559.674554,1228.339018,901.843599,13747.743226
2203,1506.834603,1183.786108,887.195267,13089.70627
2204,1489.436798,1147.464137,892.135261,12789.991548
2205,1423.108255,1102.648302,867.412007,12317.58663
2206,1330.346743,1046.965382,828.260015,11766.781665
2207,1239.823047,986.595521,788.155469,11233.322202
2208,1155.911157,931.277757,754.39634,10754.09809
2209,1097.456637,905.396825,732.701938,10337.626088
2210,1067.178618,888.322047,724.46709,10061.683873
2211,1044.470987,872.668599,716.826002,9867.545417
2212,1037.096005,875.333623,721.516005,9786.730722
2213,1053.936195,882.259354,733.758085,9789.080072
2214,1095.31745,904.178325,759.355562,9889.402207
2215,1157.072497,926.506211,778.33853,9918.291451
2216,1227.974733,961.295076,801.595946,10278.64114
2217,1252.224569,986.192456,820.017291,10818.050148
2218,1263.572753,1003.849452,827.990086,11484.968543
2219,1334.709488,1036.360396,836.281992,11975.923175
2220,1393.083555,1082.467672,859.246624,12418.918096
2221,1446.956626,1134.919744,886.479632,12871.18677
2222,1499.936321,1192.811086,922.281755,13295.553717
2223,1578.591016,1257.745348,962.32559,13606.767409
2224,1651.278308,1319.660826,1006.817768,13780.976556
2225,1697.720612,1354.233537,1040.863308,13745.815319
2226,1688.798531,1351.759601,1048.614627,13417.032579
2227,1641.891923,1315.534552,1029.668364,12950.795144
2228,1633.11486,1292.241422,1036.827446,12846.178648
2229,1537.206339,1238.175092,1000.255381,12446.854746
2230,1413.301535,1145.201929,925.142734,11817.264078
2231,1260.945329,1056.591071,848.31792,11072.445231
2232,1165.294664,998.41548,790.125631,10391.095515
2233,1082.539421,954.551342,748.083762,10028.651723
2234,1053.158909,919.357949,723.932539,9857.23245
2235,1042.260738,899.5039,715.895906,9846.52022
2236,1045.606626,900.362183,722.131583,10013.79234
2237,1133.318657,926.21714,749.947193,10462.923987
2238,1269.425131,999.843697,821.886346,11084.671247
2239,1337.449007,1031.134289,858.185527,11413.212898
2240,1361.218686,1033.042579,864.792871,11578.333816
2241,1401.19845,1060.023305,884.87576,11919.814485
2242,1389.949112,1079.133682,903.623676,12271.293439
2243,1492.914328,1100.619726,923.361059,12704.832893
2244,1564.59398,1112.087223,944.701581,12930.269556
2245,1622.115348,1134.309178,964.060761,13026.822917
2246,1637.033478,1161.406002,974.195017,12907.905601
2247,1656.402338,1169.453951,978.562192,12833.360721
2248,1644.034838,1200.613795,984.329498,12798.016496
2249,1708.767934,1223.20232,986.209182,12741.37637
2250,1623.720677,1232.610781,984.619984,12589.582463
2251,1619.082052,1210.725422,966.549082,12639.400376
2252,1622.459356,1214.966017,965.452743,12653.848516
2253,1599.254742,1188.661337,926.566529,12326.103735
2254,1514.241534,1124.436839,868.053659,11834.510058
2255,1377.047604,1038.557386,812.23109,11247.700559
2256,1245.684983,962.256071,767.661222,10723.671067
2257,1191.396781,917.062364,742.92266,10381.80049
2258,1125.113003,896.537379,722.269483,10231.975411
2259,1106.34521,892.648892,717.044045,10266.066029
2260,1111.646708,899.653802,725.150955,10444.577675
2261,1188.093124,929.843161,766.254295,11011.10763
2262,1315.856486,998.90042,844.983286,11731.59126
2263,1338.851729,1037.354275,882.235535,12017.75024
2264,1390.659991,1040.265145,899.445145,12329.98327
2265,1432.044361,1061.602658,914.58277,12724.546522
2266,1472.281547,1105.026577,922.130497,13226.498076
2267,1557.621909,1155.291853,929.884988,13748.855585
2268,1703.148838,1204.15015,954.755391,14433.309021
2269,1810.682159,1243.937582,987.937386,15010.164201
2270,1877.770057,1302.775498,1031.095508,15618.789053
2271,1957.947665,1358.178441,1083.35148,16202.947475
2272,2016.112939,1414.810295,1132.462613,16545.139672
2273,2029.566151,1433.321358,1162.845656,16461.131223
2274,2007.371925,1442.104653,1175.617069,15460.916529
2275,1965.002117,1399.228569,1143.819987,14875.055552
2276,1931.814966,1358.445732,1125.923097,14578.764243
2277,1815.74168,1290.47301,1077.506351,14072.449691
2278,1699.829964,1186.973978,1004.108706,13275.14236
2279,1547.634897,1109.157469,919.131337,12426.869097
2280,1445.317618,1108.817653,851.16092,11761.412992
2281,1342.221032,1056.882984,801.646927,11314.332121
2282,1271.206883,1031.333876,771.345835,10964.441716
2283,1243.71412,1020.260067,753.120523,10804.26504
2284,1250.016538,1016.96604,746.557255,10903.467332
2285,1306.94359,1036.198615,778.762652,11489.223443
2286,1419.103369,1093.465469,855.577721,12169.100455
2287,1452.757541,1120.100748,889.005566,12442.92448
2288,1458.268697,1126.038214,902.244071,12609.585755
2289,1449.25516,1140.026036,908.185192,12890.492584
2290,1468.349323,1152.442505,907.406921,13411.316725
2291,1488.78695,1151.055013,912.405437,13639.079732
2292,1509.11792,1139.246086,908.141885,13808.18294
2293,1543.488411,1160.424996,913.504823,14084.249364
2294,1564.93697,1178.774803,912.397716,14344.175688
2295,1572.484373,1200.207151,915.308302,14657.409309
2296,1581.032693,1224.592165,925.125267,14812.10871
2297,1580.855994,1236.382993,926.911277,14620.172649
2298,1548.914166,1229.675608,923.151981,13961.949329
2299,1497.35148,1207.655798,910.811918,13237.523759
2300,1503.30745,1224.889555,931.825951,12996.786214
2301,1440.315583,1194.053384,907.424087,12396.30429
2302,1309.917184,1136.740717,854.798148,11536.172538
2303,1175.817305,1066.963742,802.481869,10692.726259
2304,1143.354591,1017.68031,766.97031,9944.20718
2305,1103.640786,993.422048,748.807072,9546.826377
2306,1085.096161,990.428462,746.165488,9290.129585
2307,1086.545352,984.846016,740.924127,9151.862443
2308,1117.935664,993.387736,755.096927,9255.930874
2309,1201.20961,1035.268868,802.18793,9735.584252
2310,1359.77207,1132.247456,892.652356,10435.00475
2311,1425.19883,1180.870208,938.023155,10683.407932
2312,1436.808977,1160.479558,944.828977,10837.24365
2313,1434.305674,1162.164804,946.421702,11105.247456
2314,1440.549537,1156.491603,944.553255,11452.730454
2315,1410.846066,1139.857395,932.428354,11611.74629
2316,1393.742116,1125.716781,916.078458,11707.899245
2317,1386.88169,1131.748192,909.719188,11871.436562
2318,1381.876894,1130.380731,898.52312,11979.778125
2319,1373.5029,1150.853365,894.312314,12165.835301
2320,1384.917184,1181.424964,902.434451,12318.491487
2321,1386.367649,1192.534385,892.214583,12271.4578
2322,1395.860606,1191.297906,894.203256,11981.732765
2323,1407.079563,1175.759426,896.804335,11697.764948
2324,1438.955782,1189.478481,924.43468,11650.858163
2325,1401.79149,1173.916253,903.204275,11338.963574
2326,1300.229669,1109.168513,850.853263,10748.081697
2327,1195.205324,1053.910768,799.51833,10123.305787
2328,1126.698283,1030.300566,769.936221,9605.347259
2329,1092.460101,1014.303068,759.696254,9286.040672
2330,1084.731246,1008.462862,754.530088,9127.59671
2331,1091.103133,1016.274933,763.570535,9090.607189
2332,1133.303479,1037.418295,771.994509,9212.259833
2333,1234.513152,1090.159097,820.915687,9677.912268
2334,1398.438951,1194.034738,913.269919,10396.601727
2335,1472.210566,1240.971155,962.06404,10700.680844
2336,1473.107,1217.585706,960.858988,10885.306554
2337,1445.860219,1182.911965,953.845733,11070.385529
2338,1415.154672,1163.819488,947.783027,11268.682821
2339,1374.593753,1141.062335,928.058189,11309.457167
2340,1346.972464,1122.266377,902.784185,11346.563117
2341,1336.716834,1126.347246,884.036293,11451.871112
2342,1324.504427,1129.405811,875.796571,11592.235857
2343,1363.880735,1131.771409,864.689602,11698.725529
2344,1381.42554,1156.180506,865.05869,11776.687393
2345,1343.011218,1176.426845,861.334848,11750.294889
2346,1329.999363,1180.849324,858.311922,11460.696047
2347,1335.349001,1169.613495,861.052787,11189.544536
2348,1369.434477,1195.924792,887.892329,11163.390629
2349,1382.75858,1184.575191,884.613557,10912.180923
2350,1348.808724,1124.196786,852.473486,10505.153444
2351,1253.613792,1063.447819,812.953575,10007.037544
2352,1207.751099,1014.254325,792.731457,9651.959624
2353,1189.9025,992.396884,772.834661,9389.289378
2354,1170.984186,991.216196,767.996574,9231.558514
2355,1190.148917,990.719383,774.191281,9221.797388
2356,1216.1413,996.393888,790.672468,9312.874881
2357,1267.921976,1022.276736,823.480024,9534.135643
2358,1351.854127,1072.138079,865.743516,9923.955244
2359,1433.779765,1116.214979,899.109443,10173.037603
2360,1449.435893,1149.047761,903.748365,10493.270781
2361,1405.057534,1146.561789,895.881464,10810.12647
2362,1343.41671,1137.60463,876.990818,11042.694315
2363,1342.565746,1139.94185,860.769251,11217.936782
2364,1338.459933,1146.055276,852.965818,11430.218371
2365,1363.474301,1171.095968,856.257465,11695.882503
2366,1397.662452,1207.110173,872.261371,12053.718211
2367,1406.636736,1248.167374,898.210327,12456.848071
2368,1486.591065,1288.357271,932.880691,12817.635771
2369,1526.842323,1319.522232,966.761728,12936.057946
2370,1533.916046,1332.545251,982.589337,12742.551197
2371,1489.706776,1296.627109,965.087761,12292.330917
2372,1477.206108,1281.711276,957.401555,12219.544814
2373,1424.706675,1257.905781,932.343478,11914.512153
2374,1335.890136,1201.78666,885.192428,11457.405769
2375,1243.883691,1137.992837,835.141783,10976.763419
2376,1135.719499,1093.708467,791.088062,10472.55299
2377,1108.718091,1060.655038,755.014793,10070.989348
2378,1068.761637,1034.462514,732.446817,9768.946084
2379,1040.683,1018.649383,721.941583,9574.40922
2380,1022.514992,1012.337446,710.122606,9541.952341
2381,1038.708387,1009.41521,713.163914,9588.083074
2382,1072.852012,1025.168057,732.531563,9751.773447
2383,1093.082155,1034.80588,744.158109,9859.355514
2384,1148.04509,1077.069582,781.625656,10373.537957
2385,1264.271644,1117.625202,818.520074,11004.768599
2386,1347.957586,1154.517624,847.109812,11615.69015
2387,1404.637712,1189.480966,879.49243,12102.80562
2388,1427.73723,1206.717352,907.322615,12378.503115
2389,1496.019994,1229.647109,929.092284,12552.13215
2390,1532.123491,1274.150639,981.103394,12636.103124
2391,1590.406768,1337.204504,1027.114233,12681.784834
2392,1620.679218,1397.611323,1052.072236,12723.822192
2393,1616.362394,1431.02753,1078.19085,12723.78194
2394,1544.64587,1427.288275,1078.555343,12604.966441
2395,1561.248335,1390.701934,1055.177412,12606.733063
2396,1585.189446,1365.169079,1057.326328,12657.951779
2397,1500.457507,1317.84381,1030.776806,12417.181285
2398,1426.379944,1234.577928,965.089212,11907.643324
2399,1331.066791,1150.509759,890.445675,11267.436583
2400,1220.431195,1077.00774,828.17769,10796.624516
2401,1178.416125,1040.776497,795.970349,10534.409029
2402,1149.143213,1015.797186,767.009236,10442.639094
2403,1138.537808,997.285934,752.10505,10423.267237
2404,1175.208835,994.788001,751.963921,10615.568851
2405,1250.887569,1020.488028,786.36202,10986.118953
2406,1372.60509,1081.728743,850.936912,11507.552651
2407,1422.592768,1102.926371,882.413406,11716.088841
2408,1459.815844,1108.76328,900.071476,11926.363589
2409,1557.192746,1136.081815,924.044293,12456.491191
2410,1605.806091,1173.973324,954.912678,13112.038877
2411,1637.974079,1210.06582,983.3574,13583.567017
2412,1741.821839,1263.073752,1006.196224,13996.016582
2413,1796.627814,1323.886197,1045.382785,14335.915467
2414,1830.171752,1391.500298,1092.726194,14528.769894
2415,1816.413929,1451.000235,1138.560531,14648.686636
2416,1860.855849,1504.916092,1180.250557,14680.463241
2417,1841.950854,1534.046804,1201.491546,14531.533439
2418,1794.159512,1535.56994,1193.578556,14180.782563
2419,1824.432561,1477.53244,1150.865103,14025.729267
2420,1789.889255,1423.34332,1128.572972,14035.898464
2421,1737.373949,1356.533928,1081.843842,13736.70388
2422,1640.802845,1257.672248,998.263177,13153.249543
2423,1463.78845,1163.399509,912.605749,12455.048099
2424,1366.470067,1123.782264,862.272488,11825.425
2425,1312.480727,1093.535686,826.620041,11429.640119
2426,1274.38846,1071.945658,799.771278,11125.838276
2427,1241.052467,1059.5321,797.892287,10975.213045
2428,1274.464456,1063.965847,803.678226,11055.077045
2429,1311.455897,1087.161241,831.973995,11532.119332
2430,1445.379851,1139.213304,900.204974,12164.646282
2431,1479.712286,1170.049127,932.456538,12380.816205
2432,1526.658692,1179.047289,952.837231,12542.273089
2433,1542.182591,1217.383411,987.438155,12784.728191
2434,1575.706714,1267.918152,1020.340132,13058.912367
2435,1593.632173,1320.257241,1053.463146,13354.314484
2436,1624.805347,1382.681708,1081.459331,13679.109847
2437,1677.148801,1443.81714,1109.029906,14088.318709
2438,1692.723778,1497.291267,1144.076194,14326.105438
2439,1691.402467,1540.039979,1173.320634,14335.588619
2440,1692.834893,1590.026926,1201.983779,14148.617976
2441,1713.52616,1597.660532,1214.001931,14320.714536
2442,1720.454406,1604.991293,1214.013752,13877.873776
2443,1736.600118,1553.381566,1175.351611,13788.893361
2444,1621.470645,1514.571249,1156.293097,13884.162217
2445,1517.030449,1439.240322,1097.68135,13657.622657
2446,1451.660919,1329.866405,1010.832623,13105.902697
2447,1300.864106,1215.591887,924.616794,12449.453432
2448,1274.496608,1131.423547,856.968979,11870.876897
2449,1224.600417,1080.152286,832.894194,11477.913886
2450,1218.750798,1060.121629,817.071478,11217.782909
2451,1236.930317,1049.201852,811.07842,11065.304942
2452,1251.365708,1048.250496,812.146823,11168.948859
2453,1310.339689,1069.095972,836.197204,11660.74998
2454,1434.576682,1119.195331,905.328578,12347.65467
2455,1484.525392,1136.718662,921.777315,12662.176344
2456,1508.358888,1141.267967,937.753737,12844.168018
2457,1511.672015,1173.027678,953.526689,13162.857358
2458,1533.900687,1215.805778,945.957471,13472.848352
2459,1551.858171,1261.594938,938.575111,13841.325987
2460,1630.617735,1280.115235,934.442456,14178.814216
2461,1677.299838,1320.160269,937.64238,14344.483513
2462,1701.054528,1334.988706,947.062651,14309.310458
2463,1702.165057,1366.075655,961.105957,14226.887624
2464,1732.475864,1387.915899,975.783096,14411.137062
2465,1729.291213,1398.522366,979.533273,14660.130033
2466,1651.176219,1377.240025,973.535927,14567.132613
2467,1610.578671,1316.838373,948.130281,14259.085108
2468,1582.173728,1282.351483,954.421035,14079.596701
2469,1497.737264,1251.165174,932.864238,13594.757132
2470,1362.776474,1179.533314,867.249366,12727.2952
2471,1228.065862,1091.769628,805.082804,11740.631119
2472,1168.426001,1019.590039,764.972423,10941.725778
2473,1132.263728,978.779469,742.205447,10344.339561
2474,1099.297291,961.488184,730.360536,9922.122607
2475,1096.621232,951.110596,731.935986,9711.495539
2476,1061.288921,949.901903,746.139357,9772.872512
2477,1112.470412,983.168315,797.0466,10203.803895
2478,1258.821793,1063.223593,890.037139,10820.0027
2479,1386.275622,1093.128677,929.252323,11017.314735
2480,1429.76789,1091.639071,932.945877,11267.838709
2481,1444.703373,1110.23943,930.761717,11603.010207
2482,1461.271106,1122.698938,921.321473,12017.715984
2483,1456.789539,1123.133326,913.856379,12378.571907
2484,1470.335939,1125.434378,906.950374,12704.275153
2485,1509.511109,1165.630213,903.1025,13182.836171
2486,1529.97009,1200.638159,908.391915,13594.311053
2487,1555.347285,1253.127116,920.899326,14030.246509
2488,1615.484647,1311.599182,935.110325,14411.967866
2489,1628.012174,1338.283076,948.085498,14385.241558
2490,1605.238054,1343.375077,954.353729,13898.323728
2491,1591.959755,1305.003944,942.886349,13320.497828
2492,1588.829591,1291.340111,952.497747,13030.632829
2493,1529.153717,1269.836749,929.472606,12525.888546
2494,1426.346924,1204.070843,874.535992,11899.14663
2495,1291.992621,1127.287211,816.354746,11222.493992
2496,1192.06932,1061.953921,770.585484,10607.625355
2497,1158.060581,1024.935458,745.505626,10221.160334
2498,1122.452996,1000.956183,732.085273,10006.65865
2499,1117.0292,991.060652,726.354309,9947.003123
2500,1131.8394,986.095466,733.703432,10048.816107
2501,1149.789787,1009.479367,757.776524,10345.537883
2502,1242.350506,1049.518029,803.773986,10711.070696
2503,1272.071597,1062.104353,827.008216,10961.489489
2504,1342.84246,1087.349015,856.307401,11359.944465
2505,1378.817631,1120.912413,879.660843,11771.678113
2506,1404.328202,1162.17921,901.026832,12200.405031
2507,1427.051784,1204.682236,922.819275,12724.502568
2508,1450.394631,1253.155121,942.482843,13102.716377
2509,1474.643719,1322.483222,981.984414,13274.37714
2510,1507.21975,1387.737362,1036.41968,13504.319993
2511,1543.00059,1442.524905,1088.571405,13723.328644
2512,1558.461772,1493.462211,1131.508279,13851.627525
2513,1611.951726,1517.871703,1155.02246,13878.104043
2514,1613.483139,1496.028072,1142.999603,13634.061091
2515,1600.713795,1446.45108,1102.759357,13329.003817
2516,1611.802625,1417.235651,1075.90972,13254.717395
2517,1589.474156,1363.884011,1036.715072,12944.699607
2518,1501.200191,1295.823223,977.899986,12485.571528
2519,1405.059097,1226.665568,915.12074,12016.971898
2520,1313.414372,1167.262606,858.67435,11612.844898
2521,1208.324242,1121.290389,823.660392,11339.526298
2522,1168.743064,1094.041724,799.381612,11120.555418
2523,1186.246094,1071.31942,784.236556,10937.26846
2524,1199.021679,1048.757055,773.598556,10842.905475
2525,1216.199097,1040.960876,772.750738,10868.841941
2526,1245.65582,1045.032434,782.609382,10994.128522
2527,1272.551368,1049.928493,783.947256,11120.642838
2528,1352.998394,1092.156051,817.674909,11618.301155
